Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Dave Allison,53.0,66.83266,71.83379000000001,73.29569,0.0,0.0,0.0
David Jardine,198.0,233.18307000000001,239.93528,248.84464000000003,265.20300999999995,0.0,0.0
Reiner Luyken,636.0,644.11917,652.1714199999999,662.2145399999997,670.2174,716.0774200000001,0.0
Graham Alexander Mackenzie,1267.0,886.0,886.0,886.0,886.0,886.0,886.0
Alister Mackinnon,552.0,603.1206999999997,639.03485,659.21097,689.69713,782.54422,1125.23709
Angela Maclean,868.0,940.7718200000002,940.7718199999998,886.0,886.0,886.0,886.0
Margaret Paterson,853.0,966.6683799999996,886.0,886.0,886.0,886.0,886.0
